time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz,tracked_trajectory_x,tracked_trajectory_y,tracked_trajectory_z,tracked_trajectory_vx,tracked_trajectory_vy,tracked_trajectory_vz
44,42163782.915986,135285.084379,0.000000,-9.865205,3074.650461,0.000000,42163787.605159,135485.097076,-0.000000,-9.682078,3074.650905,-0.000000,0.000000,0.000000,0.000000,0.002276,0.000009,-0.000000,8.800000,200.000000,0.000000,0.200000,0.000000,0.000000
45,42163772.937556,138359.734475,0.000000,-10.089413,3074.649734,0.000000,42163777.810992,138559.747619,-0.000000,-9.904049,3074.650185,-0.000000,0.000000,0.000000,0.000000,0.002205,0.000009,0.000000,9.000000,200.000000,0.000000,0.200000,0.000000,0.000000
46,42163762.734918,141434.383834,0.000000,-10.313621,3074.648990,0.000000,42163767.794818,141634.397434,-0.000000,-10.126090,3074.649450,-0.000000,0.000000,0.000000,0.000000,0.002136,0.000009,-0.000000,9.200000,200.000000,0.000000,0.200000,0.000000,0.000000
47,42163752.308071,144509.032441,0.000000,-10.537830,3074.648230,0.000000,42163757.556568,144709.046505,-0.000000,-10.348200,3074.648698,-0.000000,0.000000,0.000000,0.000000,0.002068,0.000010,0.000000,9.400000,200.000000,0.000000,0.200000,0.000000,0.000000
48,42163741.657016,147583.680280,0.000000,-10.762038,3074.647453,0.000000,42163747.096174,147783.694817,-0.000000,-10.570377,3074.647930,-0.000000,0.000000,0.000000,0.000000,0.002001,0.000010,0.000000,9.600000,200.000000,0.000000,0.200000,0.000000,0.000000
49,42163730.781753,150658.327334,0.000000,-10.986246,3074.646660,0.000000,42163736.413569,150858.342353,-0.000000,-10.792621,3074.647147,-0.000000,0.000000,0.000000,0.000000,0.001935,0.000011,0.000000,9.800000,200.000000,0.000000,0.200000,0.000000,0.000000
50,42163719.682282,153732.973587,0.000000,-11.210454,3074.645851,0.000000,42163725.508688,153932.989097,-0.000000,-11.014929,3074.646347,-0.000000,0.000000,0.000000,0.000000,0.001870,0.000011,-0.000000,10.000000,200.000000,0.000000,0.200000,0.000000,0.000000
51,42163708.358603,156807.619023,0.000000,-11.434662,3074.645026,0.000000,42163714.381465,157007.635034,-0.000000,-11.237302,3074.645532,-0.000000,0.000000,0.000000,0.000000,0.001807,0.000011,0.000000,10.200000,200.000000,0.000000,0.200000,0.000000,0.000000
52,42163696.810715,159882.263625,0.000000,-11.658870,3074.644184,0.000000,42163703.031838,160082.280147,-0.000000,-11.459738,3074.644701,-0.000000,0.000000,0.000000,0.000000,0.001744,0.000012,0.000000,10.400000,200.000000,0.000000,0.200000,0.000000,0.000000
53,42163685.038620,162956.907376,0.000000,-11.883078,3074.643325,0.000000,42163691.459744,163156.924421,-0.000000,-11.682236,3074.643853,-0.000000,0.000000,0.000000,0.000000,0.001682,0.000012,0.000000,10.600000,200.000000,0.000000,0.200000,0.000000,0.000000
