time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz
73,7983408.602620,514927.894440,0.000000,-454.339516,7044.051329,0.000000,7983208.749133,514935.221042,0.000000,-454.335717,7044.162903,0.000000,0.000000,0.000000,0.000000,0.000352,0.000318,0.000000
74,7982951.124477,521971.742411,0.000000,-460.554561,7043.647734,0.000000,7982751.274811,521979.180729,0.000000,-460.550718,7043.759590,0.000000,0.000000,0.000000,0.000000,0.000352,0.000317,0.000000
75,7982487.431469,529015.184017,0.000000,-466.769247,7043.238656,0.000000,7982287.585668,529022.734333,0.000000,-466.765361,7043.350792,0.000000,0.000000,0.000000,0.000000,0.000351,0.000317,0.000000
76,7982017.523959,536058.213777,0.000000,-472.983570,7042.824094,0.000000,7981817.682065,536065.876370,0.000000,-472.979641,7042.936510,0.000000,0.000000,0.000000,0.000000,0.000351,0.000316,0.000000
77,7981541.402311,543100.826205,0.000000,-479.197525,7042.404050,0.000000,7981341.564368,543108.601356,0.000000,-479.193553,7042.516744,0.000000,0.000000,0.000000,0.000000,0.000351,0.000316,0.000000
78,7981059.066896,550143.015821,0.000000,-485.411106,7041.978523,0.000000,7980859.232947,550150.903806,0.000000,-485.407092,7042.091495,0.000000,0.000000,0.000000,0.000000,0.000350,0.000315,0.000000
79,7980570.518090,557184.777141,0.000000,-491.624310,7041.547513,0.000000,7980370.688177,557192.778238,0.000000,-491.620253,7041.660762,0.000000,0.000000,0.000000,0.000000,0.000350,0.000315,0.000000
80,7980075.756273,564226.104683,0.000000,-497.837132,7041.111022,0.000000,7979875.930439,564234.219168,0.000000,-497.833032,7041.224546,0.000000,0.000000,0.000000,0.000000,0.000350,0.000314,0.000000
81,7979574.781830,571266.992965,0.000000,-504.049565,7040.669049,0.000000,7979374.960117,571275.221113,0.000000,-504.045423,7040.782848,0.000000,0.000000,0.000000,0.000000,0.000349,0.000314,0.000000
82,7979067.595151,578307.436506,0.000000,-510.261607,7040.221594,0.000000,7978867.777601,578315.778592,0.000000,-510.257423,7040.335667,0.000000,0.000000,0.000000,0.000000,0.000349,0.000313,0.000000
83,7978554.196631,585347.429824,0.000000,-516.473251,7039.768659,0.000000,7978354.383286,585355.886121,0.000000,-516.469025,7039.883004,0.000000,0.000000,0.000000,0.000000,0.000349,0.000313,0.000000
84,7978034.586669,592386.967440,0.000000,-522.684493,7039.310243,0.000000,7977834.777571,592395.538219,0.000000,-522.680226,7039.424860,0.000000,0.000000,0.000000,0.000000,0.000349,0.000312,0.000000
