time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz,tracked_trajectory_x,tracked_trajectory_y,tracked_trajectory_z,tracked_trajectory_vx,tracked_trajectory_vy,tracked_trajectory_vz
43,9996314.308036,271446.343193,0.000000,-171.377159,6311.155273,0.000000,9996318.300068,271646.415421,0.000000,-171.228198,6311.158115,-0.000000,0.000000,0.000000,0.000000,0.001215,0.000157,-0.000000,8.600000,200.000000,0.000000,0.200000,0.000000,0.000000
44,9996140.918698,277757.443407,0.000000,-175.361661,6311.045829,0.000000,9996145.060294,277957.518517,0.000000,-175.211517,6311.048751,-0.000000,0.000000,0.000000,0.000000,0.001139,0.000161,-0.000000,8.800000,200.000000,0.000000,0.200000,0.000000,0.000000
45,9995963.544892,284068.432906,0.000000,-179.346094,6310.933870,0.000000,9995967.837198,284268.510979,0.000000,-179.194841,6310.936875,-0.000000,0.000000,0.000000,0.000000,0.001065,0.000164,-0.000000,9.000000,200.000000,0.000000,0.200000,0.000000,0.000000
46,9995782.186690,290379.309175,0.000000,-183.330455,6310.819395,0.000000,9995786.630778,290579.390297,0.000000,-183.178166,6310.822487,-0.000000,0.000000,0.000000,0.000000,0.000993,0.000168,-0.000000,9.200000,200.000000,0.000000,0.200000,0.000000,0.000000
47,9995596.844164,296690.069700,0.000000,-187.314742,6310.702404,0.000000,9995601.441033,296890.153959,0.000000,-187.161489,6310.705587,-0.000000,0.000000,0.000000,0.000000,0.000923,0.000172,-0.000000,9.400000,200.000000,0.000000,0.200000,0.000000,0.000000
48,9995407.517388,303000.711963,0.000000,-191.298956,6310.582898,0.000000,9995412.267968,303200.799452,0.000000,-191.144807,6310.586176,-0.000000,0.000000,0.000000,0.000000,0.000854,0.000176,-0.000000,9.600000,200.000000,0.000000,0.200000,0.000000,0.000000
49,9995214.206437,309311.233450,0.000000,-195.283093,6310.460877,0.000000,9995219.111590,309511.324266,0.000000,-195.128115,6310.464253,-0.000000,0.000000,0.000000,0.000000,0.000787,0.000180,-0.000000,9.800000,200.000000,0.000000,0.200000,0.000000,0.000000
50,9995016.911388,315621.631645,0.000000,-199.267152,6310.336340,0.000000,9995021.971909,315821.725889,0.000000,-199.111412,6310.339818,-0.000000,0.000000,0.000000,0.000000,0.000722,0.000184,-0.000000,10.000000,200.000000,0.000000,0.200000,0.000000,0.000000
51,9994815.632319,321931.904033,0.000000,-203.251132,6310.209288,0.000000,9994820.848938,322132.001809,0.000000,-203.094693,6310.212873,-0.000000,0.000000,0.000000,0.000000,0.000658,0.000187,-0.000000,10.200000,200.000000,0.000000,0.200000,0.000000,0.000000
52,9994610.369312,328242.048100,0.000000,-207.235030,6310.079721,0.000000,9994615.742696,328442.149515,0.000000,-207.077956,6310.083416,-0.000000,0.000000,0.000000,0.000000,0.000596,0.000191,-0.000000,10.400000,200.000000,0.000000,0.200000,0.000000,0.000000
