time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz
97,7970714.606604,683856.994385,0.000000,-603.391859,7032.852271,0.000000,7970702.847496,684048.667068,0.000000,-603.464162,7032.691004,0.000000,0.000000,0.000000,0.000000,0.000869,-0.001202,0.000000
98,7970108.081127,690889.576885,0.000000,-609.596965,7032.317167,0.000000,7970096.250163,691081.087622,0.000000,-609.668383,7032.154555,0.000000,0.000000,0.000000,0.000000,0.000865,-0.001195,0.000000
99,7969495.350782,697921.621515,0.000000,-615.801597,7031.776587,0.000000,7969483.448846,698112.968965,0.000000,-615.872133,7031.612639,0.000000,0.000000,0.000000,0.000000,0.000862,-0.001189,0.000000
100,7968876.416048,704953.122801,0.000000,-622.005750,7031.230533,0.000000,7968864.444020,705144.305630,0.000000,-622.075407,7031.065253,0.000000,0.000000,0.000000,0.000000,0.000858,-0.001183,0.000000
101,7968251.277405,711984.075269,0.000000,-628.209418,7030.679005,0.000000,7968239.236161,712175.092149,0.000000,-628.278200,7030.512401,0.000000,0.000000,0.000000,0.000000,0.000854,-0.001177,0.000000
102,7967619.935340,719014.473444,0.000000,-634.412598,7030.122004,0.000000,7967607.825755,719205.323054,0.000000,-634.480508,7029.954081,0.000000,0.000000,0.000000,0.000000,0.000851,-0.001171,0.000000
103,7966982.390344,726044.311855,0.000000,-640.615284,7029.559530,0.000000,7966970.213288,726234.992879,0.000000,-640.682325,7029.390294,0.000000,0.000000,0.000000,0.000000,0.000847,-0.001165,0.000000
104,7966338.642914,733073.585027,0.000000,-646.817471,7028.991583,0.000000,7966326.399253,733264.096155,0.000000,-646.883647,7028.821040,0.000000,0.000000,0.000000,0.000000,0.000843,-0.001159,0.000000
105,7965688.693551,740102.287489,0.000000,-653.019154,7028.418163,0.000000,7965676.384148,740292.627418,0.000000,-653.084469,7028.246321,0.000000,0.000000,0.000000,0.000000,0.000840,-0.001153,0.000000
106,7965032.542761,747130.413769,0.000000,-659.220329,7027.839272,0.000000,7965020.168477,747320.581202,0.000000,-659.284786,7027.666136,0.000000,0.000000,0.000000,0.000000,0.000836,-0.001147,0.000000
107,7964370.191055,754157.958394,0.000000,-665.420991,7027.254910,0.000000,7964357.752745,754347.952040,0.000000,-665.484593,7027.080486,0.000000,0.000000,0.000000,0.000000,0.000832,-0.001141,0.000000
108,7963701.638948,761184.915894,0.000000,-671.621135,7026.665077,0.000000,7963689.137466,761374.734469,0.000000,-671.683886,7026.489371,0.000000,0.000000,0.000000,0.000000,0.000829,-0.001135,0.000000
109,7963026.886960,768211.280799,0.000000,-677.820756,7026.069774,0.000000,7963014.323156,768400.923023,0.000000,-677.882659,7025.892792,0.000000,0.000000,0.000000,0.000000,0.000825,-0.001129,0.000000
110,7962345.935617,775237.047638,0.000000,-684.019850,7025.469000,0.000000,7962333.310337,775426.512240,0.000000,-684.080908,7025.290749,0.000000,0.000000,0.000000,0.000000,0.000822,-0.001123,0.000000
111,7961658.785449,782262.210941,0.000000,-690.218411,7024.862757,0.000000,7961646.099537,782451.496654,0.000000,-690.278627,7024.683243,0.000000,0.000000,0.000000,0.000000,0.000818,-0.001117,0.000000
112,7960965.436991,789286.765239,0.000000,-696.416435,7024.251045,0.000000,7960952.691286,789475.870803,0.000000,-696.475813,7024.070274,0.000000,0.000000,0.000000,0.000000,0.000815,-0.001111,0.000000
113,7960265.890782,796310.705064,0.000000,-702.613917,7023.633865,0.000000,7960253.086121,796499.629225,0.000000,-702.672460,7023.451843,0.000000,0.000000,0.000000,0.000000,0.000811,-0.001105,0.000000
114,7959560.147367,803334.024947,0.000000,-708.810852,7023.011216,0.000000,7959547.284583,803522.766457,0.000000,-708.868563,7022.827949,0.000000,0.000000,0.000000,0.000000,0.000807,-0.001099,0.000000
115,7958848.207296,810356.719421,0.000000,-715.007235,7022.383101,0.000000,7958835.287219,810545.277038,0.000000,-715.064118,7022.198595,0.000000,0.000000,0.000000,0.000000,0.000804,-0.001093,0.000000
116,7958130.071122,817378.783017,0.000000,-721.203062,7021.749518,0.000000,7958117.094579,817567.155506,0.000000,-721.259119,7021.563779,0.000000,0.000000,0.000000,0.000000,0.000800,-0.001087,0.000000
117,7957405.739404,824400.210270,0.000000,-727.398327,7021.110468,0.000000,7957392.707220,824588.396401,0.000000,-727.453562,7020.923503,0.000000,0.000000,0.000000,0.000000,0.000797,-0.001082,0.000000
118,7956675.212707,831420.995713,0.000000,-733.593026,7020.465952,0.000000,7956662.125700,831608.994262,0.000000,-733.647442,7020.277766,0.000000,0.000000,0.000000,0.000000,0.000793,-0.001076,0.000000
119,7955938.491599,838441.133880,0.000000,-739.787153,7019.815971,0.000000,7955925.350588,838628.943630,0.000000,-739.840755,7019.626571,0.000000,0.000000,0.000000,0.000000,0.000790,-0.001070,0.000000
120,7955195.576654,845460.619306,0.000000,-745.980706,7019.160525,0.000000,7955182.382451,845648.239045,0.000000,-746.033495,7018.969916,0.000000,0.000000,0.000000,0.000000,0.000787,-0.001064,0.000000
121,7954446.468449,852479.446527,0.000000,-752.173677,7018.499614,0.000000,7954433.221866,852666.875049,0.000000,-752.225657,7018.307803,0.000000,0.000000,0.000000,0.000000,0.000783,-0.001058,0.000000
122,7953691.167569,859497.610076,0.000000,-758.366063,7017.833239,0.000000,7953677.869412,859684.846184,0.000000,-758.417237,7017.640232,0.000000,0.000000,0.000000,0.000000,0.000780,-0.001052,0.000000
123,7952929.674600,866515.104492,0.000000,-764.557858,7017.161401,0.000000,7952916.325674,866702.146991,0.000000,-764.608230,7016.967203,0.000000,0.000000,0.000000,0.000000,0.000776,-0.001046,0.000000
124,7952161.990136,873531.924311,0.000000,-770.749059,7016.484099,0.000000,7952148.591242,873718.772014,0.000000,-770.798631,7016.288717,0.000000,0.000000,0.000000,0.000000,0.000773,-0.001041,0.000000
125,7951388.114774,880548.064070,0.000000,-776.939659,7015.801336,0.000000,7951374.666710,880734.715796,0.000000,-776.988435,7015.604775,0.000000,0.000000,0.000000,0.000000,0.000769,-0.001035,0.000000
126,7950608.049116,887563.518307,0.000000,-783.129655,7015.113110,0.000000,7950594.552678,887749.972880,0.000000,-783.177637,7014.915377,0.000000,0.000000,0.000000,0.000000,0.000766,-0.001029,0.000000
127,7949821.793771,894578.281559,0.000000,-789.319041,7014.419423,0.000000,7949808.249749,894764.537811,0.000000,-789.366233,7014.220524,0.000000,0.000000,0.000000,0.000000,0.000763,-0.001023,0.000000
128,7949029.349349,901592.348367,0.000000,-795.507812,7013.720275,0.000000,7949015.758532,901778.405134,0.000000,-795.554218,7013.520215,0.000000,0.000000,0.000000,0.000000,0.000759,-0.001017,0.000000
129,7948230.716469,908605.713270,0.000000,-801.695964,7013.015666,0.000000,7948217.079642,908791.569394,0.000000,-801.741586,7012.814453,0.000000,0.000000,0.000000,0.000000,0.000756,-0.001012,0.000000
130,7947425.895750,915618.370807,0.000000,-807.883493,7012.305598,0.000000,7947412.213696,915804.025137,0.000000,-807.928334,7012.103236,0.000000,0.000000,0.000000,0.000000,0.000752,-0.001006,0.000000
131,7946614.887821,922630.315519,0.000000,-814.070392,7011.590071,0.000000,7946601.161318,922815.766910,0.000000,-814.114456,7011.386566,0.000000,0.000000,0.000000,0.000000,0.000749,-0.001000,0.000000
