time,x,y,z,vx,vy,vz
3.204450625869262694e+03,2.391832245945838338e+02,1.164913226224363143e+03,0.000000000000000000e+00,1.861632448043460536e-02,-4.052226366727417206e-01,0.000000000000000000e+00
3.214464534075103984e+03,2.393693878393881960e+02,1.160860999857635761e+03,0.000000000000000000e+00,1.814791281876476300e-02,-4.054664844980547245e-01,0.000000000000000000e+00
3.224478442280945728e+03,2.395508669675758426e+02,1.156806335012655154e+03,0.000000000000000000e+00,1.767949571891147542e-02,-4.057041822298395606e-01,0.000000000000000000e+00
3.234492350486787018e+03,2.397276619247649307e+02,1.152749293190356866e+03,0.000000000000000000e+00,1.721107345851774148e-02,-4.059357293327426341e-01,0.000000000000000000e+00
3.244506258692628307e+03,2.398997726593501341e+02,1.148689935897029500e+03,0.000000000000000000e+00,1.674264630505867962e-02,-4.061611252854632759e-01,0.000000000000000000e+00
3.254520166898470052e+03,2.400671991224007229e+02,1.144628324644174882e+03,0.000000000000000000e+00,1.627421451626995946e-02,-4.063803695806149086e-01,0.000000000000000000e+00
3.264534075104311341e+03,2.402299412675634187e+02,1.140564520948368681e+03,0.000000000000000000e+00,1.580577834060358303e-02,-4.065934617245880456e-01,0.000000000000000000e+00
3.274547983310152631e+03,2.403879990509694551e+02,1.136498586331122851e+03,0.000000000000000000e+00,1.533733801749920245e-02,-4.068004012374155653e-01,0.000000000000000000e+00
3.284561891515994375e+03,2.405413724311444525e+02,1.132430582318748975e+03,0.000000000000000000e+00,1.486889377775390576e-02,-4.070011876526428152e-01,0.000000000000000000e+00
3.294575799721835665e+03,2.406900613689219881e+02,1.128360570442222297e+03,0.000000000000000000e+00,1.440044584400542414e-02,-4.071958205172007128e-01,0.000000000000000000e+00
3.304589707927676955e+03,2.408340658273620249e+02,1.124288612237050302e+03,0.000000000000000000e+00,1.393199443093683966e-02,-4.073842993912797361e-01,0.000000000000000000e+00
3.314603616133518699e+03,2.409733857716713885e+02,1.120214769243137653e+03,0.000000000000000000e+00,1.346353974568159466e-02,-4.075666238482096859e-01,0.000000000000000000e+00
3.324617524339359989e+03,2.411080211691281932e+02,1.116139103004655453e+03,0.000000000000000000e+00,1.299508198811768003e-02,-4.077427934743416138e-01,0.000000000000000000e+00
3.334631432545201278e+03,2.412379719890093668e+02,1.112061675069911871e+03,0.000000000000000000e+00,1.252662135125261894e-02,-4.079128078689328585e-01,0.000000000000000000e+00
3.344645340751043022e+03,2.413632382025218988e+02,1.107982546991222534e+03,0.000000000000000000e+00,1.205815802148616812e-02,-4.080766666440352464e-01,0.000000000000000000e+00
3.354659248956884312e+03,2.414838197827367594e+02,1.103901780324782294e+03,0.000000000000000000e+00,1.158969217895919508e-02,-4.082343694243866228e-01,0.000000000000000000e+00
3.364673157162726056e+03,2.415997167045263723e+02,1.099819436630538348e+03,0.000000000000000000e+00,1.112122399786747221e-02,-4.083859158473051587e-01,0.000000000000000000e+00
3.374687065368567346e+03,2.417109289445050138e+02,1.095735577472065188e+03,0.000000000000000000e+00,1.065275364669363879e-02,-4.085313055625866552e-01,0.000000000000000000e+00
3.384700973574408636e+03,2.418174564809719698e+02,1.091650264416439541e+03,0.000000000000000000e+00,1.018428128859414673e-02,-4.086705382324062330e-01,0.000000000000000000e+00
3.394714881780250380e+03,2.419192992938579039e+02,1.087563559034115542e+03,0.000000000000000000e+00,9.715807081661502129e-03,-4.088036135312212993e-01,0.000000000000000000e+00
3.404728789986091670e+03,2.420164573646745225e+02,1.083475522898803320e+03,0.000000000000000000e+00,9.247331179122405403e-03,-4.089305311456784553e-01,0.000000000000000000e+00
3.414742698191932959e+03,2.421089306764657749e+02,1.079386217587346437e+03,0.000000000000000000e+00,8.778853729693378294e-03,-4.090512907745247340e-01,0.000000000000000000e+00
3.424756606397774704e+03,2.421967192137626910e+02,1.075295704679601158e+03,0.000000000000000000e+00,8.310374877874960806e-03,-4.091658921285208361e-01,0.000000000000000000e+00
3.434770514603615993e+03,2.422798229625414592e+02,1.071204045758315942e+03,0.000000000000000000e+00,7.841894764218737199e-03,-4.092743349303570310e-01,0.000000000000000000e+00
3.444784422809457283e+03,2.423582419101836365e+02,1.067111302409012524e+03,0.000000000000000000e+00,7.373413525520732502e-03,-4.093766189145719436e-01,0.000000000000000000e+00
3.454798331015299027e+03,2.424319760454388586e+02,1.063017536219866770e+03,0.000000000000000000e+00,6.904931295105766649e-03,-4.094727438274765041e-01,0.000000000000000000e+00
3.464812239221140317e+03,2.425010253583899100e+02,1.058922808781591812e+03,0.000000000000000000e+00,6.436448203126185139e-03,-4.095627094270795632e-01,0.000000000000000000e+00
3.474826147426981606e+03,2.425653898404211759e+02,1.054827181687321172e+03,0.000000000000000000e+00,5.967964376827961277e-03,-4.096465154830167821e-01,0.000000000000000000e+00
3.484840055632823351e+03,2.426250694841894529e+02,1.050730716532490987e+03,0.000000000000000000e+00,5.499479940770726771e-03,-4.097241617764818544e-01,0.000000000000000000e+00
3.494853963838664640e+03,2.426800642835971473e+02,1.046633474914726094e+03,0.000000000000000000e+00,5.030995017010082490e-03,-4.097956481001617801e-01,0.000000000000000000e+00
3.504867872044505930e+03,2.427303742337672645e+02,1.042535518433724519e+03,0.000000000000000000e+00,4.562509725456283770e-03,-4.098609742581759141e-01,0.000000000000000000e+00
3.514881780250347674e+03,2.427759993310218078e+02,1.038436908691142662e+03,0.000000000000000000e+00,4.094024184105892784e-03,-4.099201400660166250e-01,0.000000000000000000e+00
3.524895688456188964e+03,2.428169395728629070e+02,1.034337707290482513e+03,0.000000000000000000e+00,3.625538509155065529e-03,-4.099731453504928402e-01,0.000000000000000000e+00
3.534909596662030253e+03,2.428531949579544573e+02,1.030237975836977512e+03,0.000000000000000000e+00,3.157052815423009098e-03,-4.100199899496790867e-01,0.000000000000000000e+00
3.544923504867871998e+03,2.428847654861086767e+02,1.026137775937480910e+03,0.000000000000000000e+00,2.688567216434346353e-03,-4.100606737128642543e-01,0.000000000000000000e+00
3.554937413073713287e+03,2.429116511582730311e+02,1.022037169200352196e+03,0.000000000000000000e+00,2.220081824715707235e-03,-4.100951965005062982e-01,0.000000000000000000e+00
3.564951321279554577e+03,2.429338519765202022e+02,1.017936217235347158e+03,0.000000000000000000e+00,1.751596752066961887e-03,-4.101235581841888300e-01,0.000000000000000000e+00
3.574965229485396321e+03,2.429513679440408680e+02,1.013834981653505338e+03,0.000000000000000000e+00,1.283112109729281315e-03,-4.101457586465800387e-01,0.000000000000000000e+00
3.584979137691237611e+03,2.429641990651381604e+02,1.009733524067039525e+03,0.000000000000000000e+00,8.146280086744774442e-04,-4.101617977813957205e-01,0.000000000000000000e+00
3.594993045897078900e+03,2.429723453452249089e+02,1.005631906089225595e+03,0.000000000000000000e+00,3.461445597899980454e-04,-4.101716754933649178e-01,0.000000000000000000e+00
3.605006954102920645e+03,2.429758067908228156e+02,1.001530189334291890e+03,0.000000000000000000e+00,-1.223381259003530701e-04,-4.101753916981984438e-01,0.000000000000000000e+00
3.615020862308761934e+03,2.429745834095638202e+02,9.974284354173098563e+02,0.000000000000000000e+00,-5.908199369660258396e-04,-4.101729463225616268e-01,0.000000000000000000e+00
3.625034770514603224e+03,2.429686752101941636e+02,9.933267059540843320e+02,0.000000000000000000e+00,-1.059300761332247895e-03,-4.101643393040483310e-01,0.000000000000000000e+00
3.635048678720444968e+03,2.429580822025808402e+02,9.892250625610438419e+02,0.000000000000000000e+00,-1.527780486050308141e-03,-4.101495705911590850e-01,0.000000000000000000e+00
3.645062586926286258e+03,2.429428043977203231e+02,9.851235668551323670e+02,0.000000000000000000e+00,-1.996258997169671374e-03,-4.101286401432810980e-01,0.000000000000000000e+00
3.655076495132127548e+03,2.429228418077486253e+02,9.810222804536995227e+02,0.000000000000000000e+00,-2.464736179351736511e-03,-4.101015479306738820e-01,0.000000000000000000e+00
3.665090403337969292e+03,2.428981944459551130e+02,9.769212649743927841e+02,0.000000000000000000e+00,-2.933211915703067864e-03,-4.100682939344545974e-01,0.000000000000000000e+00
3.675104311543810581e+03,2.428688623267980802e+02,9.728205820350482327e+02,0.000000000000000000e+00,-3.401686087595473963e-03,-4.100288781465880605e-01,0.000000000000000000e+00
3.685118219749651871e+03,2.428348454659221431e+02,9.687202932535824402e+02,0.000000000000000000e+00,-3.870158574354277958e-03,-4.099833005698805266e-01,0.000000000000000000e+00
3.695132127955493615e+03,2.427961438801786187e+02,9.646204602478835568e+02,0.000000000000000000e+00,-4.338629253046039948e-03,-4.099315612179746937e-01,0.000000000000000000e+00
3.705146036161334905e+03,2.427527575876481478e+02,9.605211446357037630e+02,0.000000000000000000e+00,-4.807097998214696424e-03,-4.098736601153488701e-01,0.000000000000000000e+00
3.715159944367176649e+03,2.427046866076659910e+02,9.564224080345503580e+02,0.000000000000000000e+00,-5.275564681772879419e-03,-4.098095972973178069e-01,0.000000000000000000e+00
3.725173852573017939e+03,2.426519309608482615e+02,9.523243120615771886e+02,0.000000000000000000e+00,-5.744029172538628672e-03,-4.097393728100395816e-01,0.000000000000000000e+00
3.735187760778859229e+03,2.425944906691229050e+02,9.482269183334768741e+02,0.000000000000000000e+00,-6.212491336156959580e-03,-4.096629867105212597e-01,0.000000000000000000e+00
3.745201668984700973e+03,2.425323657557613330e+02,9.441302884663715531e+02,0.000000000000000000e+00,-6.680951034828481322e-03,-4.095804390666299977e-01,0.000000000000000000e+00
3.755215577190542263e+03,2.424655562454130404e+02,9.400344840757052225e+02,0.000000000000000000e+00,-7.149408126988150355e-03,-4.094917299571076974e-01,0.000000000000000000e+00
3.765229485396383552e+03,2.423940621641431505e+02,9.359395667761341429e+02,0.000000000000000000e+00,-7.617862467139451671e-03,-4.093968594715862164e-01,0.000000000000000000e+00
3.775243393602225296e+03,2.423178835394717794e+02,9.318455981814182678e+02,0.000000000000000000e+00,-8.086313905574854174e-03,-4.092958277106077403e-01,0.000000000000000000e+00
3.785257301808066586e+03,2.422370204004160144e+02,9.277526399043123320e+02,0.000000000000000000e+00,-8.554762288000757400e-03,-4.091886347856478756e-01,0.000000000000000000e+00
3.795271210013907876e+03,2.421514727775360143e+02,9.236607535564558020e+02,0.000000000000000000e+00,-9.023207455477307015e-03,-4.090752808191386869e-01,0.000000000000000000e+00
3.805285118219749620e+03,2.420612407029812232e+02,9.195700007482643059e+02,0.000000000000000000e+00,-9.491649243969540323e-03,-4.089557659444993942e-01,0.000000000000000000e+00
3.815299026425590910e+03,2.419663242105415293e+02,9.154804430888193565e+02,0.000000000000000000e+00,-9.960087484223313636e-03,-4.088300903061659608e-01,0.000000000000000000e+00
3.825312934631432199e+03,2.418667233356993052e+02,9.113921421857576206e+02,0.000000000000000000e+00,-1.042852200131316569e-02,-4.086982540596266755e-01,0.000000000000000000e+00
3.835326842837273944e+03,2.417624381156861659e+02,9.073051596451613250e+02,0.000000000000000000e+00,-1.089695261456696644e-02,-4.085602573714574026e-01,0.000000000000000000e+00
3.845340751043115233e+03,2.416534685895404948e+02,9.032195570714468431e+02,0.000000000000000000e+00,-1.136537913707767397e-02,-4.084161004193632150e-01,0.000000000000000000e+00
3.855354659248956523e+03,2.415398147981697150e+02,8.991353960672531684e+02,0.000000000000000000e+00,-1.183380137557168976e-02,-4.082657833922195834e-01,0.000000000000000000e+00
3.865368567454798267e+03,2.414214767844140113e+02,8.950527382333310698e+02,0.000000000000000000e+00,-1.230221913003326506e-02,-4.081093064901191725e-01,0.000000000000000000e+00
3.875382475660639557e+03,2.412984545931136893e+02,8.909716451684298590e+02,0.000000000000000000e+00,-1.277063219343489188e-02,-4.079466699244201910e-01,0.000000000000000000e+00
3.885396383866480846e+03,2.411707482711793205e+02,8.868921784691856374e+02,0.000000000000000000e+00,-1.323904035134984558e-02,-4.077778739177981837e-01,0.000000000000000000e+00
3.895410292072322591e+03,2.410383578676658374e+02,8.828143997300076080e+02,0.000000000000000000e+00,-1.370744338168378672e-02,-4.076029187042992108e-01,0.000000000000000000e+00
3.905424200278163880e+03,2.409012834338489881e+02,8.787383705429646170e+02,0.000000000000000000e+00,-1.417584105443627125e-02,-4.074218045293968027e-01,0.000000000000000000e+00
3.915438108484005170e+03,2.407595250233046045e+02,8.746641524976705568e+02,0.000000000000000000e+00,-1.464423313121842804e-02,-4.072345316500535217e-01,0.000000000000000000e+00
3.925452016689846914e+03,2.406130826919924459e+02,8.705918071811701111e+02,0.000000000000000000e+00,-1.511261936504075358e-02,-4.070411003347819134e-01,0.000000000000000000e+00
3.935465924895688204e+03,2.404619564983420332e+02,8.665213961778222256e+02,0.000000000000000000e+00,-1.558099949989406874e-02,-4.068415108637113975e-01,0.000000000000000000e+00
3.945479833101529493e+03,2.403061465033430864e+02,8.624529810691851708e+02,0.000000000000000000e+00,-1.604937327043471154e-02,-4.066357635286559913e-01,0.000000000000000000e+00
3.955493741307371238e+03,2.401456527706387192e+02,8.583866234338985350e+02,0.000000000000000000e+00,-1.651774040160122400e-02,-4.064238586331856973e-01,0.000000000000000000e+00
3.965507649513212527e+03,2.399804753666227271e+02,8.543223848475666955e+02,0.000000000000000000e+00,-1.698610060828693522e-02,-4.062057964927003884e-01,0.000000000000000000e+00
3.975521557719053817e+03,2.398106143605398586e+02,8.502603268826397880e+02,0.000000000000000000e+00,-1.745445359486755971e-02,-4.059815774345073014e-01,0.000000000000000000e+00
3.985535465924895561e+03,2.396360698245911749e+02,8.462005111082946769e+02,0.000000000000000000e+00,-1.792279905493490699e-02,-4.057512017978990859e-01,0.000000000000000000e+00
3.995549374130736851e+03,2.394568418340418532e+02,8.421429990903156977e+02,0.000000000000000000e+00,-1.839113667078237646e-02,-4.055146699342374039e-01,0.000000000000000000e+00
4.005563282336578595e+03,2.392729304673340209e+02,8.380878523909733531e+02,0.000000000000000000e+00,-1.885946611311689614e-02,-4.052719822070366962e-01,0.000000000000000000e+00
4.015577190542419885e+03,2.390843358062028301e+02,8.340351325689030091e+02,0.000000000000000000e+00,-1.932778704051107618e-02,-4.050231389920533331e-01,0.000000000000000000e+00
4.025591098748261174e+03,2.388910579357977326e+02,8.299849011789824544e+02,0.000000000000000000e+00,-1.979609909914873192e-02,-4.047681406773743218e-01,0.000000000000000000e+00
4.035605006954102919e+03,2.386930969448062285e+02,8.259372197722087776e+02,0.000000000000000000e+00,-2.026440192223442904e-02,-4.045069876635126183e-01,0.000000000000000000e+00
4.045618915159944208e+03,2.384904529255838952e+02,8.218921498955735387e+02,0.000000000000000000e+00,-2.073269512951285767e-02,-4.042396803635017744e-01,0.000000000000000000e+00
4.055632823365785498e+03,2.382831259742887369e+02,8.178497530919385099e+02,0.000000000000000000e+00,-2.120097832703874904e-02,-4.039662192029932486e-01,0.000000000000000000e+00
4.065646731571627242e+03,2.380711161910183762e+02,8.138100908999085732e+02,0.000000000000000000e+00,-2.166925110644488464e-02,-4.036866046203599900e-01,0.000000000000000000e+00
4.075660639777468532e+03,2.378544236799539249e+02,8.097732248537049600e+02,0.000000000000000000e+00,-2.213751304460274960e-02,-4.034008370667983567e-01,0.000000000000000000e+00
4.085674547983309822e+03,2.376330485495078904e+02,8.057392164830368984e+02,0.000000000000000000e+00,-2.260576370311886615e-02,-4.031089170064349747e-01,0.000000000000000000e+00
4.095688456189151566e+03,2.374069909124766866e+02,8.017081273129726924e+02,0.000000000000000000e+00,-2.307400262770121363e-02,-4.028108449164363725e-01,0.000000000000000000e+00
4.105702364394992401e+03,2.371762508861996821e+02,7.976800188638083000e+02,0.000000000000000000e+00,-2.354222934783184798e-02,-4.025066212871190596e-01,0.000000000000000000e+00
4.115716272600834600e+03,2.369408285927213740e+02,7.936549526509370480e+02,0.000000000000000000e+00,-2.401044337604525333e-02,-4.021962466220651011e-01,0.000000000000000000e+00
4.125730180806675889e+03,2.367007241589608952e+02,7.896329901847165047e+02,0.000000000000000000e+00,-2.447864420745889114e-02,-4.018797214382375804e-01,0.000000000000000000e+00
4.135744089012517179e+03,2.364559377168863250e+02,7.856141929703341020e+02,0.000000000000000000e+00,-2.494683131918981958e-02,-4.015570462661000595e-01,0.000000000000000000e+00
4.145757997218358469e+03,2.362064694036944275e+02,7.815986225076729852e+02,0.000000000000000000e+00,-2.541500416980932431e-02,-4.012282216497377041e-01,0.000000000000000000e+00
4.155771905424199758e+03,2.359523193619963308e+02,7.775863402911755884e+02,0.000000000000000000e+00,-2.588316219867878992e-02,-4.008932481469821840e-01,0.000000000000000000e+00
4.165785813630041957e+03,2.356934877400095445e+02,7.735774078097057327e+02,0.000000000000000000e+00,-2.635130482534061430e-02,-4.005521263295371837e-01,0.000000000000000000e+00
4.175799721835883247e+03,2.354299746917561151e+02,7.695718865464103828e+02,0.000000000000000000e+00,-2.681943144894845948e-02,-4.002048567831072434e-01,0.000000000000000000e+00
4.185813630041724537e+03,2.351617803772666377e+02,7.655698379785792440e+02,0.000000000000000000e+00,-2.728754144754498914e-02,-3.998514401075295988e-01,0.000000000000000000e+00
4.195827538247565826e+03,2.348889049627912016e+02,7.615713235775040175e+02,0.000000000000000000e+00,-2.775563417740979991e-02,-3.994918769169067407e-01,0.000000000000000000e+00
4.205841446453407116e+03,2.346113486210171004e+02,7.575764048083349280e+02,0.000000000000000000e+00,-2.822370897238796542e-02,-3.991261678397425849e-01,0.000000000000000000e+00
4.215855354659248405e+03,2.343291115312931936e+02,7.535851431299375918e+02,0.000000000000000000e+00,-2.869176514317788029e-02,-3.987543135190801946e-01,0.000000000000000000e+00
4.225869262865090604e+03,2.340421938798614292e+02,7.495975999947467017e+02,0.000000000000000000e+00,-2.915980197659356551e-02,-3.983763146126420018e-01,0.000000000000000000e+00
4.235883171070931894e+03,2.337505958600955012e+02,7.456138368486203944e+02,0.000000000000000000e+00,-2.962781873480091130e-02,-3.979921717929721936e-01,0.000000000000000000e+00
4.245897079276773184e+03,2.334543176727474645e+02,7.416339151306906388e+02,0.000000000000000000e+00,-3.009581465459094246e-02,-3.976018857475806523e-01,0.000000000000000000e+00
4.255910987482614473e+03,2.331533595262015695e+02,7.376578962732147602e+02,0.000000000000000000e+00,-3.056378894657491713e-02,-3.972054571790897270e-01,0.000000000000000000e+00
4.265924895688455763e+03,2.328477216367358267e+02,7.336858417014238967e+02,0.000000000000000000e+00,-3.103174079432125670e-02,-3.968028868053830038e-01,0.000000000000000000e+00
4.275938803894297052e+03,2.325374042287926102e+02,7.297178128333699760e+02,0.000000000000000000e+00,-3.149966935364378884e-02,-3.963941753597547968e-01,0.000000000000000000e+00
4.285952712100139252e+03,2.322224075352561954e+02,7.257538710797724661e+02,0.000000000000000000e+00,-3.196757375155640651e-02,-3.959793235910641362e-01,0.000000000000000000e+00
4.295966620305980541e+03,2.319027317977406142e+02,7.217940778438618281e+02,0.000000000000000000e+00,-3.243545308560051577e-02,-3.955583322638868693e-01,0.000000000000000000e+00
4.305980528511821831e+03,2.315783772668846154e+02,7.178384945212230832e+02,0.000000000000000000e+00,-3.290330642276882017e-02,-3.951312021586738110e-01,0.000000000000000000e+00
4.315994436717663120e+03,2.312493442026569141e+02,7.138871824996363102e+02,0.000000000000000000e+00,-3.337113279865320387e-02,-3.946979340719069529e-01,0.000000000000000000e+00
4.326008344923504410e+03,2.309156328746703934e+02,7.099402031589172566e+02,0.000000000000000000e+00,-3.383893121648093999e-02,-3.942585288162598900e-01,0.000000000000000000e+00
4.336022253129345700e+03,2.305772435625056005e+02,7.059976178707545387e+02,0.000000000000000000e+00,-3.430670064609557535e-02,-3.938129872207584148e-01,0.000000000000000000e+00
4.346036161335187899e+03,2.302341765560446163e+02,7.020594879985469561e+02,0.000000000000000000e+00,-3.477444002295704273e-02,-3.933613101309432758e-01,0.000000000000000000e+00
4.356050069541029188e+03,2.298864321558150436e+02,6.981258748972376225e+02,0.000000000000000000e+00,-3.524214824712661870e-02,-3.929034984090338800e-01,0.000000000000000000e+00
4.366063977746870478e+03,2.295340106733438006e+02,6.941968399131473006e+02,0.000000000000000000e+00,-3.570982418217005100e-02,-3.924395529340946043e-01,0.000000000000000000e+00
4.376077885952711767e+03,2.291769124315221120e+02,6.902724443838063735e+02,0.000000000000000000e+00,-3.617746665398945821e-02,-3.919694746022011067e-01,0.000000000000000000e+00
4.386091794158553057e+03,2.288151377649822109e+02,6.863527496377843136e+02,0.000000000000000000e+00,-3.664507444982062490e-02,-3.914932643266077483e-01,0.000000000000000000e+00
4.396105702364394347e+03,2.284486870204840159e+02,6.824378169945182435e+02,0.000000000000000000e+00,-3.711264631698613092e-02,-3.910109230379175682e-01,0.000000000000000000e+00
4.406119610570236546e+03,2.280775605573141434e+02,6.785277077641391088e+02,0.000000000000000000e+00,-3.758018096165690464e-02,-3.905224516842525362e-01,0.000000000000000000e+00
4.416133518776077835e+03,2.277017587476975677e+02,6.746224832472966000e+02,0.000000000000000000e+00,-3.804767704773299314e-02,-3.900278512314237500e-01,0.000000000000000000e+00
4.426147426981919125e+03,2.273212819772202522e+02,6.707222047349823697e+02,0.000000000000000000e+00,-3.851513319544638825e-02,-3.895271226631047967e-01,0.000000000000000000e+00
4.436161335187760415e+03,2.269361306452657914e+02,6.668269335083512033e+02,0.000000000000000000e+00,-3.898254798018752076e-02,-3.890202669810032265e-01,0.000000000000000000e+00
4.446175243393601704e+03,2.265463051654639060e+02,6.629367308385411661e+02,0.000000000000000000e+00,-3.944991993100242095e-02,-3.885072852050354686e-01,0.000000000000000000e+00
4.456189151599442994e+03,2.261518059661538871e+02,6.590516579864909090e+02,0.000000000000000000e+00,-3.991724752941668702e-02,-3.879881783734989154e-01,0.000000000000000000e+00
4.466203059805285193e+03,2.257526334908597221e+02,6.551717762027559502e+02,0.000000000000000000e+00,-4.038452920780840477e-02,-3.874629475432485037e-01,0.000000000000000000e+00
4.476216968011126482e+03,2.253487881987816479e+02,6.512971467273234794e+02,0.000000000000000000e+00,-4.085176334811229520e-02,-3.869315937898695212e-01,0.000000000000000000e+00
4.486230876216967772e+03,2.249402705653005512e+02,6.474278307894247746e+02,0.000000000000000000e+00,-4.131894828019642280e-02,-3.863941182078539094e-01,0.000000000000000000e+00
4.496244784422809062e+03,2.245270810824985688e+02,6.435638896073462547e+02,0.000000000000000000e+00,-4.178608228037809791e-02,-3.858505219107739026e-01,0.000000000000000000e+00
4.506258692628650351e+03,2.241092202596947800e+02,6.397053843882384854e+02,0.000000000000000000e+00,-4.225316356988059047e-02,-3.853008060314569438e-01,0.000000000000000000e+00
4.516272600834492550e+03,2.236866886239959911e+02,6.358523763279239347e+02,0.000000000000000000e+00,-4.272019031311684312e-02,-3.847449717221611554e-01,0.000000000000000000e+00
4.526286509040333840e+03,2.232594867208648282e+02,6.320049266107023413e+02,0.000000000000000000e+00,-4.318716061604888773e-02,-3.841830201547485890e-01,0.000000000000000000e+00
4.536300417246175130e+03,2.228276151147043436e+02,6.281630964091548321e+02,0.000000000000000000e+00,-4.365407252448618575e-02,-3.836149525208588651e-01,0.000000000000000000e+00
4.546314325452016419e+03,2.223910743894594759e+02,6.243269468839462206e+02,0.000000000000000000e+00,-4.412092402224190163e-02,-3.830407700320824782e-01,0.000000000000000000e+00
4.556328233657857709e+03,2.219498651492370698e+02,6.204965391836253730e+02,0.000000000000000000e+00,-4.458771302948595638e-02,-3.824604739201316606e-01,0.000000000000000000e+00
4.566342141863698998e+03,2.215039880189422377e+02,6.166719344444239823e+02,0.000000000000000000e+00,-4.505443740055335017e-02,-3.818740654370137988e-01,0.000000000000000000e+00
4.576356050069541197e+03,2.210534436449366922e+02,6.128531937900538651e+02,0.000000000000000000e+00,-4.552109492234649585e-02,-3.812815458551974124e-01,0.000000000000000000e+00
4.586369958275382487e+03,2.205982326957132216e+02,6.090403783315018700e+02,0.000000000000000000e+00,-4.598768331211043614e-02,-3.806829164677831279e-01,0.000000000000000000e+00
4.596383866481223777e+03,2.201383558625921069e+02,6.052335491668241048e+02,0.000000000000000000e+00,-4.645420021557740420e-02,-3.800781785886682695e-01,0.000000000000000000e+00
4.606397774687065066e+03,2.196738138604363542e+02,6.014327673809374346e+02,0.000000000000000000e+00,-4.692064320476283662e-02,-3.794673335527130043e-01,0.000000000000000000e+00
4.616411682892906356e+03,2.192046074283887265e+02,5.976380940454101847e+02,0.000000000000000000e+00,-4.738700977579371476e-02,-3.788503827159024340e-01,0.000000000000000000e+00
4.626425591098747645e+03,2.187307373306307738e+02,5.938495902182512509e+02,0.000000000000000000e+00,-4.785329734683653469e-02,-3.782273274555062459e-01,0.000000000000000000e+00
4.636439499304589845e+03,2.182522043571624124e+02,5.900673169436961416e+02,0.000000000000000000e+00,-4.831950325557812093e-02,-3.775981691702381959e-01,0.000000000000000000e+00
4.646453407510431134e+03,2.177690093246066567e+02,5.862913352519938144e+02,0.000000000000000000e+00,-4.878562475711798602e-02,-3.769629092804084314e-01,0.000000000000000000e+00
4.656467315716272424e+03,2.172811530770354409e+02,5.825217061591896481e+02,0.000000000000000000e+00,-4.925165902144355845e-02,-3.763215492280773122e-01,0.000000000000000000e+00
4.666481223922113713e+03,2.167886364868210194e+02,5.787584906669089833e+02,0.000000000000000000e+00,-4.971760313098089884e-02,-3.756740904772036260e-01,0.000000000000000000e+00
4.676495132127955003e+03,2.162914604555112135e+02,5.750017497621369102e+02,0.000000000000000000e+00,-5.018345407807319608e-02,-3.750205345137896384e-01,0.000000000000000000e+00
4.686509040333796293e+03,2.157896259147304932e+02,5.712515444169989678e+02,0.000000000000000000e+00,-5.064920876230383229e-02,-3.743608828460227578e-01,0.000000000000000000e+00
4.696522948539638492e+03,2.152831338271074628e+02,5.675079355885387713e+02,0.000000000000000000e+00,-5.111486398786696528e-02,-3.736951370044120924e-01,0.000000000000000000e+00
4.706536856745479781e+03,2.147719851872288075e+02,5.637709842184946183e+02,0.000000000000000000e+00,-5.158041646074513348e-02,-3.730232985419215663e-01,0.000000000000000000e+00
4.716550764951321071e+03,2.142561810226213481e+02,5.600407512330752979e+02,0.000000000000000000e+00,-5.204586278595360604e-02,-3.723453690340970956e-01,0.000000000000000000e+00
4.726564673157162360e+03,2.137357223947618081e+02,5.563172975427343090e+02,0.000000000000000000e+00,-5.251119946454568810e-02,-3.716613500791904334e-01,0.000000000000000000e+00
4.736578581363003650e+03,2.132106104001163374e+02,5.526006840419424861e+02,0.000000000000000000e+00,-5.297642289063216048e-02,-3.709712432982762431e-01,0.000000000000000000e+00
4.746592489568844940e+03,2.126808461712100211e+02,5.488909716089597168e+02,0.000000000000000000e+00,-5.344152934829564383e-02,-3.702750503353636202e-01,0.000000000000000000e+00
4.756606397774687139e+03,2.121464308777270844e+02,5.451882211056060896e+02,0.000000000000000000e+00,-5.390651500842513072e-02,-3.695727728575017301e-01,0.000000000000000000e+00
4.766620305980528428e+03,2.116073657276428435e+02,5.414924933770311100e+02,0.000000000000000000e+00,-5.437137592540632058e-02,-3.688644125548788955e-01,0.000000000000000000e+00
4.776634214186369718e+03,2.110636519683887684e+02,5.378038492514822337e+02,0.000000000000000000e+00,-5.483610803388675597e-02,-3.681499711409139119e-01,0.000000000000000000e+00
4.786648122392211008e+03,2.105152908880498899e+02,5.341223495400731736e+02,0.000000000000000000e+00,-5.530070714519347286e-02,-3.674294503523424793e-01,0.000000000000000000e+00
4.796662030598052297e+03,2.099622838165979317e+02,5.304480550365497038e+02,0.000000000000000000e+00,-5.576516894382090028e-02,-3.667028519492927519e-01,0.000000000000000000e+00
4.806675938803893587e+03,2.094046321271597435e+02,5.267810265170567163e+02,0.000000000000000000e+00,-5.622948898390400102e-02,-3.659701777153541169e-01,0.000000000000000000e+00
4.816689847009735786e+03,2.088423372373207201e+02,5.231213247399032298e+02,0.000000000000000000e+00,-5.669366268537256309e-02,-3.652314294576385900e-01,0.000000000000000000e+00
4.826703755215577075e+03,2.082754006104669600e+02,5.194690104453267168e+02,0.000000000000000000e+00,-5.715768533005291530e-02,-3.644866090068318298e-01,0.000000000000000000e+00
